"","isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"./Unit6//messages/easy_ham1339","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",40,1699,0,0,0,1,4.80314960629921,8,0,10.6382978723404,15,4.34931506849315,0
"./Unit6//messages/easy_ham1340","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",23,833,0,0,0,1,3.57142857142857,8,0,10.6382978723404,13.0434782608696,4.4963503649635,0
"./Unit6//messages/easy_ham1341","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",53,1559,0,0,0,2,7.67241379310345,10,0,15.7894736842105,77.3584905660377,4.42748091603053,0
"./Unit6//messages/easy_ham1342","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",43,1563,0,1,0,1,9.14454277286136,8,0,21.4285714285714,27.906976744186,4.4410480349345,0
"./Unit6//messages/easy_ham1343","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,946,0,0,0,2,3.84615384615385,9,0,8.69565217391305,0,4.36024844720497,0
"./Unit6//messages/easy_ham1344","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",32,1426,0,1,0,1,6.07966457023061,9,0,15.2777777777778,12.5,4.20264317180617,0
"./Unit6//messages/easy_ham1345","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",43,2104,0,1,0,1,5.79494799405646,9,0,21.4285714285714,30.2325581395349,4.23270440251572,0
"./Unit6//messages/easy_ham1346","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",52,2408,0,1,0,1,6.62405578152237,16,0,21.4285714285714,30.7692307692308,4.21813725490196,0
"./Unit6//messages/easy_ham1347","F","T","F","F","T","T","F","T","F","F","F","F","F","F","F","F","T",26,951,0,0,1,1,5.64971751412429,19,0,10.6382978723404,7.69230769230769,4.5974025974026,0
"./Unit6//messages/easy_ham1348","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,698,0,1,0,1,5.24193548387097,19,0,21.4285714285714,20,4.03252032520325,0
"./Unit6//messages/easy_ham1349","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",37,1556,0,0,0,1,4.97777777777778,20,0,10.6382978723404,37.8378378378378,4.46428571428571,0
"./Unit6//messages/easy_ham1350","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",25,823,0,1,0,1,6.29496402877698,20,0,21.4285714285714,32,4.24427480916031,0
"./Unit6//messages/easy_ham1351","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,406,0,0,0,1,5.59440559440559,7,0,0,0,4.14492753623188,0
"./Unit6//messages/easy_ham1352","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",23,511,0,0,0,1,3.8265306122449,10,0,11.7647058823529,52.1739130434783,4.83950617283951,0
"./Unit6//messages/easy_ham1353","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",32,915,0,0,0,1,5.21472392638037,9,0,9.09090909090909,21.875,4.46575342465753,0
"./Unit6//messages/easy_ham1354","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,1773,0,0,0,1,3.48027842227378,11,0,11.7647058823529,47.6190476190476,4.32441471571906,0
"./Unit6//messages/easy_ham1355","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",24,610,0,1,0,1,6,13,0,16,37.5,4.3956043956044,0
"./Unit6//messages/easy_ham1356","F","T","F","F","T","T","F","F","F","T","F","F","F","F","F","F","T",33,787,0,1,1,1,4.85436893203883,13,0,16,30.3030303030303,4.36440677966102,0
"./Unit6//messages/easy_ham1357","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",26,722,0,1,0,1,8.19047619047619,16,0,15.625,3.84615384615385,4.86111111111111,0
"./Unit6//messages/easy_ham1358","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",30,742,0,0,0,1,6.32411067193676,21,0,14.2857142857143,0,3.80451127819549,0
"./Unit6//messages/easy_ham1359","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,706,0,0,0,1,3.84615384615385,21,0,5.26315789473685,0,4.28865979381443,0
"./Unit6//messages/easy_ham1360","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",20,576,0,1,0,1,8.33333333333333,21,0,16,10,4.66666666666667,0
"./Unit6//messages/easy_ham1361","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",34,842,0,0,0,1,5.50621669626998,1,0,14.2857142857143,55.8823529411765,3.72847682119205,0
"./Unit6//messages/easy_ham1362","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",26,977,0,0,0,1,3.90173410404624,22,0,8.69565217391305,19.2307692307692,4.35220125786164,0
"./Unit6//messages/easy_ham1363","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,1023,0,0,0,1,8.17438692098093,10,0,15.7894736842105,33.3333333333333,4.42168674698795,0
"./Unit6//messages/easy_ham1364","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",26,669,0,0,0,1,5.85683297180043,23,0,14.2857142857143,0,4.26851851851852,1
"./Unit6//messages/easy_ham1365","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",24,784,0,0,0,1,2.50447227191413,1,0,14.2857142857143,0,4.90350877192982,1
"./Unit6//messages/easy_ham1366","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",8,195,0,0,0,1,8.92857142857143,1,0,14.2857142857143,0,4.14814814814815,0
"./Unit6//messages/easy_ham1367","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",47,889,0,0,0,1,4.52342487883683,6,0,9.09090909090909,70.2127659574468,4.32867132867133,0
"./Unit6//messages/easy_ham1368","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",49,1044,0,0,0,1,4.26666666666667,7,0,9.09090909090909,65.3061224489796,4.31034482758621,0
"./Unit6//messages/easy_ham1369","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",28,806,0,0,0,1,6.34057971014493,8,0,9.09090909090909,17.8571428571429,4.38095238095238,0
"./Unit6//messages/easy_ham1370","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",39,1284,0,0,0,1,3.47533632286996,8,0,14.2857142857143,25.6410256410256,4.5979381443299,0
"./Unit6//messages/easy_ham1371","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,1769,0,1,0,1,5.63973063973064,10,0,13.7931034482759,0,4.41635687732342,0
"./Unit6//messages/easy_ham1372","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",115,4158,0,0,0,1,5.10921880784894,20,0,10,19.1304347826087,4.32852564102564,0
"./Unit6//messages/easy_ham1373","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",40,1437,0,0,0,2,7.79092702169625,20,0,9.67741935483871,20,4.38961038961039,0
"./Unit6//messages/easy_ham1374","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",44,1378,0,0,0,2,25.0467289719626,11,0,13.1578947368421,0,4.9537037037037,0
"./Unit6//messages/easy_ham1375","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",35,1508,0,0,0,1,4.72370766488414,21,0,9.67741935483871,5.71428571428571,3.92307692307692,0
"./Unit6//messages/easy_ham1376","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T",21,727,0,0,0,1,5.91603053435114,23,0,17.1428571428571,19.047619047619,4.36666666666667,0
"./Unit6//messages/easy_ham1377","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,378,0,0,0,1,4.90566037735849,1,0,8.88888888888889,0,4.41666666666667,0
"./Unit6//messages/easy_ham1378","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,805,0,0,0,1,3.93258426966292,2,0,5.88235294117647,0,4.04545454545455,0
"./Unit6//messages/easy_ham1379","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",35,1523,0,0,0,1,5.21064301552106,3,0,9.52380952380952,45.7142857142857,4.25471698113208,0
"./Unit6//messages/easy_ham1380","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",25,797,0,0,0,1,5.77617328519856,8,0,10.2040816326531,16,4.432,0
"./Unit6//messages/easy_ham1381","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",40,1914,0,0,0,1,3.92017106200998,10,0,10.6382978723404,30,4.10233918128655,0
"./Unit6//messages/easy_ham1382","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",34,1180,0,0,0,1,4.25257731958763,8,0,9.52380952380952,23.5294117647059,4.19459459459459,0
"./Unit6//messages/easy_ham1383","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",15,277,0,0,0,1,9.62566844919786,12,0,9.52380952380952,0,5.34285714285714,0
"./Unit6//messages/easy_ham1384","F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","T",21,573,0,0,0,1,5.26315789473684,13,0,17.1428571428571,4.76190476190476,4.47058823529412,0
"./Unit6//messages/easy_ham1385","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",21,454,0,0,0,1,4.48179271708683,11,0,13.1578947368421,4.76190476190476,4.57692307692308,0
"./Unit6//messages/easy_ham1386","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,897,0,0,0,1,2.82131661442006,19,0,10.2040816326531,3.125,4.31081081081081,0
"./Unit6//messages/easy_ham1387","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",33,844,0,0,0,1,4.02097902097902,22,0,11.6666666666667,42.4242424242424,4.50393700787402,0
"./Unit6//messages/easy_ham1388","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,282,0,0,0,1,5.82010582010582,9,0,12.5,0,4.5,0
"./Unit6//messages/easy_ham1389","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,902,0,0,0,1,4.70219435736677,10,0,15,11.1111111111111,4.43055555555556,0
"./Unit6//messages/easy_ham1390","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",13,299,0,0,0,1,9.85221674876847,1,0,24,0,4.51111111111111,0
"./Unit6//messages/easy_ham1391","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",18,409,0,0,0,1,9.77443609022556,1,0,24.1379310344828,22.2222222222222,4.36065573770492,0
"./Unit6//messages/easy_ham1392","F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",32,852,0,0,0,1,10.5065666041276,4,0,24.1379310344828,50,4.40495867768595,0
"./Unit6//messages/easy_ham1393","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,269,0,1,0,1,6.66666666666667,6,0,11.7647058823529,0,4.28571428571429,0
"./Unit6//messages/easy_ham1394","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",22,873,0,1,0,1,8.17610062893082,6,0,14.2857142857143,18.1818181818182,4.41666666666667,0
"./Unit6//messages/easy_ham1395","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",34,885,0,0,0,1,5.59322033898305,10,0,13.6363636363636,0,4.33823529411765,0
"./Unit6//messages/easy_ham1396","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",54,1660,0,0,0,2,16.5841584158416,11,0,15.7894736842105,37.037037037037,4.53932584269663,0
"./Unit6//messages/easy_ham1397","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",24,763,0,0,0,1,6.47619047619048,16,0,24.1379310344828,29.1666666666667,3.97727272727273,0
"./Unit6//messages/easy_ham1398","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",35,1393,0,0,0,1,6.49350649350649,16,0,24.1379310344828,22.8571428571429,4.06910569105691,0
"./Unit6//messages/easy_ham1399","F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",126,5304,0,0,0,1,4.04094827586207,16,0,24.1379310344828,19.8412698412698,4.45083932853717,0
"./Unit6//messages/easy_ham1400","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",31,969,0,0,0,1,5.95419847328244,16,0,18.3333333333333,19.3548387096774,4.45578231292517,0
"./Unit6//messages/easy_ham1401","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",46,1743,0,0,0,1,6.60964230171073,17,0,24.1379310344828,30.4347826086957,4.10862619808307,0
"./Unit6//messages/easy_ham1402","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",34,1424,0,0,0,1,7.79467680608365,17,0,24.1379310344828,23.5294117647059,4.24193548387097,0
"./Unit6//messages/easy_ham1403","F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",46,1451,0,0,0,1,6.9620253164557,17,0,18.3333333333333,63.0434782608696,4.53588516746411,0
"./Unit6//messages/easy_ham1404","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",24,737,0,0,0,1,10.1338432122371,17,0,24.1379310344828,0,4.21774193548387,0
"./Unit6//messages/easy_ham1405","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",23,744,0,0,0,1,9.765625,17,0,24.1379310344828,13.0434782608696,4.12903225806452,0
"./Unit6//messages/easy_ham1406","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",17,376,0,0,0,1,8.40336134453782,17,0,24.1379310344828,11.7647058823529,4.25,0
"./Unit6//messages/easy_ham1407","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,439,0,0,0,1,7.14285714285714,11,0,11.7647058823529,0,4.8,0
"./Unit6//messages/easy_ham1408","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,245,0,1,0,1,11.038961038961,17,0,0,0,4.52941176470588,0
"./Unit6//messages/easy_ham1409","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",23,684,0,1,0,1,7.47863247863248,18,0,9.09090909090909,4.34782608695652,4.25454545454545,0
"./Unit6//messages/easy_ham1410","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",21,597,0,1,0,1,6.32603406326034,21,0,9.09090909090909,0,4.67045454545455,0
"./Unit6//messages/easy_ham1411","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",22,473,0,0,0,1,3.34346504559271,7,0,16.6666666666667,27.2727272727273,4.21794871794872,0
"./Unit6//messages/easy_ham1412","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",46,996,0,0,0,1,3.31412103746398,14,0,16.6666666666667,63.0434782608696,4.10650887573965,0
"./Unit6//messages/easy_ham1413","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",21,636,0,0,0,1,6.26450116009281,14,0,16.6666666666667,14.2857142857143,4.31,0
"./Unit6//messages/easy_ham1414","F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F",62,2480,0,0,0,1,5.7285873192436,15,0,14.8148148148148,29.0322580645161,4.45049504950495,0
"./Unit6//messages/easy_ham1415","F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","T",51,1959,0,0,0,1,7.49185667752443,19,0,14.8148148148148,47.0588235294118,4.38571428571429,0
"./Unit6//messages/easy_ham1416","F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","T",74,2693,0,0,0,1,8.38023764853033,20,0,14.8148148148148,67.5675675675676,4.33333333333333,0
"./Unit6//messages/easy_ham1417","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",47,1880,0,0,0,1,3.91872278664732,7,0,7.14285714285714,0,4.34700315457413,2
"./Unit6//messages/easy_ham1418","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",64,2496,0,0,0,1,6.20114643043252,12,0,17.5,0,4.94587628865979,0
"./Unit6//messages/easy_ham1419","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",68,2195,0,0,0,1,17.6991150442478,3,0,12.5,66.1764705882353,4.46052631578947,0
"./Unit6//messages/easy_ham1420","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",27,969,0,0,0,2,10.3550295857988,10,0,12.5,40.7407407407407,4.0969696969697,0
"./Unit6//messages/easy_ham1421","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",21,775,0,0,0,1,10.2510460251046,10,0,12.5,9.52380952380952,4.87755102040816,0
"./Unit6//messages/easy_ham1422","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",55,1698,0,0,0,1,4.71777590564448,10,0,14.6341463414634,63.6363636363636,4.26978417266187,0
"./Unit6//messages/easy_ham1423","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,1231,0,0,1,1,7.9646017699115,1,0,12.1212121212121,0,4.70833333333333,0
"./Unit6//messages/easy_ham1424","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",21,518,0,1,0,1,5.14285714285714,21,0,9.09090909090909,23.8095238095238,4.54545454545455,0
"./Unit6//messages/easy_ham1425","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",30,876,0,0,0,1,5.25423728813559,7,0,15.7894736842105,23.3333333333333,4.24460431654676,0
"./Unit6//messages/easy_ham1426","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",29,912,0,0,0,1,4.6801872074883,7,0,16.6666666666667,10.3448275862069,4.27333333333333,0
"./Unit6//messages/easy_ham1427","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",34,1005,0,0,0,1,4.36046511627907,8,0,15.3846153846154,44.1176470588235,4.41025641025641,0
"./Unit6//messages/easy_ham1428","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",27,897,0,0,0,1,11.3085621970921,8,0,24.1379310344828,37.037037037037,4.2108843537415,0
"./Unit6//messages/easy_ham1429","F","F","F","F","F","T","F","F","F","F","F","F","T","F","T","F","F",36,1047,0,0,0,1,11.3907284768212,14,0,14.2857142857143,8.33333333333333,4.26553672316384,0
"./Unit6//messages/easy_ham1430","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",37,1319,0,0,0,2,4.34310532030402,3,0,14.8148148148148,13.5135135135135,3.93589743589744,0
"./Unit6//messages/easy_ham1431","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,386,0,0,0,1,5.79710144927536,15,0,8.69565217391305,0,5.01818181818182,0
"./Unit6//messages/easy_ham1432","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",40,1295,0,0,0,1,6.40883977900552,16,0,15.0943396226415,35,4.18981481481481,0
"./Unit6//messages/easy_ham1433","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",104,3967,0,0,0,1,5.26090675791275,19,0,15.0943396226415,50,4.10896309314587,0
"./Unit6//messages/easy_ham1434","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,906,0,0,0,1,9.86301369863014,20,0,20,0,4.74025974025974,0
"./Unit6//messages/easy_ham1435","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",21,690,0,0,0,1,7.48898678414097,20,0,21.0526315789474,14.2857142857143,4.72916666666667,0
"./Unit6//messages/easy_ham1436","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",31,989,0,1,0,1,7.40740740740741,10,0,16.6666666666667,0,4.17857142857143,0
"./Unit6//messages/easy_ham1437","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",22,680,0,1,0,1,6.99152542372881,11,0,17.8571428571429,4.54545454545455,4.21428571428571,0
"./Unit6//messages/easy_ham1438","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",138,6075,0,0,0,1,3.18882867861609,11,0,8.33333333333334,0,4.56083650190114,0
"./Unit6//messages/easy_ham1439","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",19,500,0,0,0,4,6.28571428571429,5,0,12.8205128205128,52.6315789473684,4.43037974683544,0
"./Unit6//messages/easy_ham1440","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",20,726,0,1,0,1,0.910746812386157,14,0,14.8148148148148,0,4.12781954887218,0
"./Unit6//messages/easy_ham1441","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,673,0,0,0,1,7.41573033707865,17,0,9.30232558139535,0,4.68421052631579,0
"./Unit6//messages/easy_ham1442","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",22,696,0,0,0,4,4.11255411255411,17,0,9.30232558139535,18.1818181818182,4.48543689320388,0
"./Unit6//messages/easy_ham1443","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",48,1577,0,0,0,3,6.36531365313653,18,0,9.30232558139535,52.0833333333333,4.44262295081967,0
"./Unit6//messages/easy_ham1444","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,1310,0,0,0,1,3.00207039337474,18,0,10,0,4.3125,0
"./Unit6//messages/easy_ham1445","F","T","F","F","T","T","F","F","F","T","F","F","F","F","F","F","T",47,1747,0,0,1,2,3.88580491673275,18,0,11.7647058823529,23.4042553191489,4.51971326164875,0
"./Unit6//messages/easy_ham1446","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",46,1330,0,0,0,1,5.54785020804438,18,0,5.26315789473685,0,4.50625,14
"./Unit6//messages/easy_ham1447","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",40,1305,0,1,0,3,3.3175355450237,18,0,11.7647058823529,40,4.46560846560847,0
"./Unit6//messages/easy_ham1448","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",32,969,0,0,0,2,4.83619344773791,18,0,14.5454545454546,37.5,4.27333333333333,0
"./Unit6//messages/easy_ham1449","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",38,1275,0,0,0,4,5.82750582750583,18,0,19.3548387096774,47.3684210526316,4.18536585365854,0
"./Unit6//messages/easy_ham1450","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1078,0,0,0,1,6.10263522884882,18,0,12.1951219512195,0,4.39634146341463,0
"./Unit6//messages/easy_ham1451","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",64,1737,0,0,0,3,7.55258126195029,17,0,15.9090909090909,68.75,4.26938775510204,0
"./Unit6//messages/easy_ham1452","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1748,0,0,0,1,5.91618734593262,15,0,15,0,4.68076923076923,0
"./Unit6//messages/easy_ham1453","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",47,1794,0,0,0,2,5.92361652377241,15,0,15.2173913043478,55.3191489361702,4.27666666666667,0
"./Unit6//messages/easy_ham1454","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",54,1757,0,0,0,2,7.69230769230769,15,0,12.5,72.2222222222222,4.18217054263566,0
"./Unit6//messages/easy_ham1455","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",26,670,0,0,0,2,3.72960372960373,15,0,13.3333333333333,11.5384615384615,4.56382978723404,0
"./Unit6//messages/easy_ham1456","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",37,1124,0,1,0,1,10.6020942408377,15,0,17.1428571428571,16.2162162162162,4.39080459770115,0
"./Unit6//messages/easy_ham1457","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",23,816,0,0,0,1,5.65371024734982,15,0,14.8936170212766,8.69565217391304,4.60162601626016,0
"./Unit6//messages/easy_ham1458","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",32,1201,0,0,0,3,4.41527446300716,15,0,14.8936170212766,34.375,4.6043956043956,0
"./Unit6//messages/easy_ham1459","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",36,1465,0,0,0,2,3.73360242179617,16,0,14.2857142857143,30.5555555555556,4.44394618834081,2
"./Unit6//messages/easy_ham1460","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,965,0,0,0,2,7.26698262243286,16,0,17.0731707317073,14.8148148148148,4.55395683453237,2
"./Unit6//messages/easy_ham1461","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,482,0,0,0,1,4.95049504950495,18,0,11.1111111111111,0,4.59090909090909,0
"./Unit6//messages/easy_ham1462","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",39,1125,0,0,0,2,5.7001239157373,17,0,14.2857142857143,48.7179487179487,4.22513089005236,0
"./Unit6//messages/easy_ham1463","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",37,1339,0,0,0,1,7.37327188940092,9,0,4.47761194029851,0,5.19760479041916,0
"./Unit6//messages/easy_ham1464","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",23,744,0,1,0,1,6.9672131147541,16,0,14.5161290322581,4.34782608695652,4.51851851851852,0
"./Unit6//messages/easy_ham1465","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",29,986,0,0,0,4,5.55555555555556,16,0,13.5802469135803,6.89655172413793,4.5,2
"./Unit6//messages/easy_ham1466","F","T","F","F","T","F","F","F","F","F","F","F","T","F","F","F","F",17,445,0,0,0,3,7.85498489425982,18,0,13.3333333333333,29.4117647058824,4.41333333333333,0
"./Unit6//messages/easy_ham1467","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",16,519,0,0,0,3,3.79746835443038,21,0,11.4285714285714,43.75,4.34065934065934,0
"./Unit6//messages/easy_ham1468","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",16,438,0,0,0,4,3.55029585798817,23,0,11.4285714285714,18.75,4.1219512195122,0
"./Unit6//messages/easy_ham1469","F","T","F","F","T","T","F","F","F","T","F","F","F","F","F","F","T",27,983,0,0,1,3,7.26256983240223,1,0,14,7.40740740740741,4.56050955414013,0
"./Unit6//messages/easy_ham1470","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",52,2055,0,0,0,3,15.0403521643434,3,0,13.3333333333333,50,4.31329113924051,0
"./Unit6//messages/easy_ham1471","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",69,2437,0,0,0,4,9.44026733500418,18,0,13.953488372093,8.69565217391304,4.09931506849315,0
"./Unit6//messages/easy_ham1472","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",36,1184,0,0,0,4,4.81220657276995,19,0,13.953488372093,44.4444444444444,4.3469387755102,2
"./Unit6//messages/easy_ham1473","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",19,489,0,0,0,2,7.14285714285714,19,0,10.3448275862069,10.5263157894737,4.23684210526316,0
"./Unit6//messages/easy_ham1474","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",16,466,0,0,0,1,6.73758865248227,14,0,11.7647058823529,6.25,4.94736842105263,0
"./Unit6//messages/easy_ham1475","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",18,529,0,0,0,1,3.25443786982249,14,0,13.6363636363636,0,4.82857142857143,0
"./Unit6//messages/easy_ham1476","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",34,989,0,0,0,1,11.9250425894378,14,0,13.6363636363636,14.7058823529412,4.51538461538462,0
"./Unit6//messages/easy_ham1477","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,985,0,0,0,1,7.09677419354839,15,0,13.6363636363636,7.40740740740741,4.46043165467626,0
